ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
ACF112A98C23FA08,electric_bike,33:48.7,49:07.3,Central Park S & Grand Army Plaza,6839.15,West End Ave & W 94 St,7524.09,40.764555,-73.973473,40.7941654,-73.974124,casual
AEA9462FE7BC53B2,electric_bike,28:21.2,35:18.9,43 Ave & 40 St,6292.03,35 Ave & 37 St,6563.12,40.74562,-73.92402,40.7557327,-73.9236611,casual
64A923ED9EAF48DE,electric_bike,03:02.5,05:27.1,Willoughby Ave & Myrtle Ave,4759.02,Central Ave & Melrose St,4832.07,40.69757,-73.93098,40.70112,-73.93039,member
F21C58F28BAA01FD,classic_bike,45:14.6,49:32.2,31 St & Broadway,6789.2,Steinway St & Broadway,6711.13,40.76211,-73.92523,40.75905795418586,-73.91897544,member
FA35DEB14A5B6D47,classic_bike,15:06.3,20:33.4,W 20 St & 10 Ave,6306.01,W 25 St & 9 Ave,6339.06,40.745686,-74.005141,40.747832605837715,-74.00057226,member
255CD20D18E77CEF,electric_bike,24:47.0,27:32.0,Crescent St & 34 Ave,6759.15,35 Ave & 37 St,6563.12,40.76108,-73.930562,40.7557327,-73.9236611,member
AA70AA6A65A4A0C3,electric_bike,44:58.0,55:14.2,E 77 St & 1 Ave,7020.02,E 58 St & Madison Ave,6839.04,40.77095553869235,-73.95356208,40.76302594280519,-73.97209525,member
82C1CD9E0D9F3467,electric_bike,21:17.1,36:48.6,Canal St & Rutgers St,5303.08,Graham Ave & Conselyea St,5291.05,40.71427487,-73.98990025,40.715143,-73.944507,member
750EA8E19BCCECE2,electric_bike,24:21.3,35:19.5,Amsterdam Ave & W 79 St,7311.02,E 75 St & 3 Ave,6991.12,40.7829391,-73.9786517,40.77112927,-73.95772297,member
9A1D3F186F425CD2,electric_bike,03:40.3,12:50.2,Central Park West & W 85 St,7354.01,E 58 St & Madison Ave,6839.04,40.78476,-73.969862,40.76302594280519,-73.97209525,member
81975E0E93F99AB6,classic_bike,45:52.8,55:49.1,W 56 St & 6 Ave,6809.07,E 75 St & 3 Ave,6991.12,40.76340613,-73.97722479,40.77112927,-73.95772297,member
83049898DAC9BDAA,electric_bike,21:29.8,27:01.5,E 58 St & 3 Ave,6762.02,E 75 St & 3 Ave,6991.12,40.76095756,-73.96724467,40.77112927,-73.95772297,member
C45CCA4D3D1091DC,electric_bike,20:36.6,34:05.3,Amsterdam Ave & W 79 St,7311.02,Madison Ave & E 51 St,6659.09,40.7829391,-73.9786517,40.75863,-73.97513,member
47982AA20756A6D0,electric_bike,56:04.1,02:50.5,Myrtle Ave & Lewis Ave,4729.01,Willoughby Ave & Onderdonk Ave,5115.05,40.69681963,-73.93756926,40.7098,-73.91727,member
7F5046F1008908D0,electric_bike,31:55.0,38:48.2,E 54 St & 1 Ave,6608.09,E 75 St & 3 Ave,6991.12,40.756265,-73.964179,40.77112927,-73.95772297,member
A9BE3E3E08ABE1BD,classic_bike,03:18.4,09:37.0,Myrtle Ave & Lewis Ave,4729.01,Irving Ave & Jefferson St,5051.02,40.69681963,-73.93756926,40.70538,-73.92535,member
6AAEBB1E22A2C071,electric_bike,18:44.3,20:43.9,W 56 St & 6 Ave,6809.07,E 58 St & Madison Ave,6839.04,40.76340613,-73.97722479,40.76302594280519,-73.97209525,member
05EC8CB4F2A31E3E,electric_bike,16:10.5,25:55.4,W 100 St & Manhattan Ave,7538.14,E 75 St & 3 Ave,6991.12,40.795,-73.9645,40.77112927,-73.95772297,member
6B4FC270ED5D2E80,electric_bike,21:42.2,27:40.0,Greenwich St & Perry St,5922.04,W 25 St & 9 Ave,6339.06,40.73498,-74.00697,40.747832605837715,-74.00057226,member
098AD551CEE3C320,classic_bike,56:19.1,58:48.9,Withers St & Kingsland Ave,5362.08,Graham Ave & Conselyea St,5291.05,40.71773,-73.94051,40.715143,-73.944507,member
B46F16443A7C74A0,classic_bike,02:10.0,21:09.0,Columbus Ave & W 72 St,7175.05,West End Ave & W 94 St,7524.09,40.7770575,-73.97898475,40.7941654,-73.974124,member
9B02864721EE2E95,electric_bike,09:51.4,14:05.7,W 24 St & 7 Ave,6257.03,W 25 St & 9 Ave,6339.06,40.74487634,-73.99529885,40.747832605837715,-74.00057226,casual
C621DDF87675C051,electric_bike,58:39.7,06:15.7,Columbia St & W 9 St,4086.05,16 St & 4 Ave,3811.05,40.6769993,-74.00647134,40.666197,-73.992466,casual
E96AAF1EE8600D5C,electric_bike,21:38.6,39:19.4,Morris Ave & E 142 St,7821.01,E 75 St & 3 Ave,6991.12,40.814469,-73.924963,40.77112927,-73.95772297,member
DDED5DF8CD0600FF,electric_bike,08:59.0,13:33.1,Crescent St & Broadway,6827.11,Steinway St & Broadway,6711.13,40.7633589,-73.9286471,40.75905795418586,-73.91897544,member
F662D64F79186F01,classic_bike,38:32.2,41:06.2,Frederick Douglass Blvd & W 145 St,7954.12,Frederick Douglass Blvd & W 139 St,7876.07,40.823061,-73.941928,40.81900581806558,-73.94476891,member
